S 6020-R50B,#5d465f
S 6020-R60B,#4f4765
S 6020-R70B,#494c69
S 6020-R80B,#3d4c6a
S 6020-R90B,#3a536a
S 6020-Y,#76623e
S 6020-Y10R,#765f3e
S 6020-Y20R,#785a3a
S 6020-Y30R,#78573a
S 6020-Y40R,#7c553a
S 6020-Y50R,#7b523b
S 6020-Y60R,#7b5140
S 6020-Y70R,#7a4e40
S 6020-Y80R,#774b44
S 6020-Y90R,#754c49
S 6030-B,#0e4860
S 6030-B10G,#004a5d
S 6030-B30G,#005058
S 6030-B50G,#004a49
S 6030-B70G,#004f47
S 6030-B90G,#025142
S 6030-G,#115138
S 6030-G10Y,#205536
S 6030-G30Y,#405935
S 6030-G50Y,#50592a
S 6030-G70Y,#5d5b2d
S 6030-G90Y,#6b5a2a
S 6030-R,#5f2629
S 6030-R10B,#5e222d
S 6030-R20B,#5d1c34
S 6030-R30B,#5c1d3b
S 6030-R40B,#522445
S 6030-R50B,#4c274e
S 6030-R60B,#392e5a
S 6030-R70B,#252e5c
S 6030-R80B,#1a355f
S 6030-R90B,#103f5f
S 6030-Y,#6d5625
S 6030-Y10R,#715425
S 6030-Y20R,#765127
S 6030-Y30R,#78502b
S 6030-Y40R,#764623
S 6030-Y50R,#774123
S 6030-Y60R,#6f3a20
S 6030-Y70R,#6f3623
S 6030-Y80R,#6b342b
S 6030-Y90R,#652b27
S 6035-B60G,#004643
S 6500-N,#676565
S 6502-B,#606466
S 6502-G,#616765
S 6502-R,#6a6161
S 6502-Y,#69655e
S 6530-B30G,#004148
S 6530-B50G,#004040
S 6530-G10Y,#17492f
S 6530-G50Y,#484f23
S 7000-N,#5d5c59
S 7005-B20G,#4d5759
S 7005-B80G,#4d5754
S 7005-G20Y,#515951
S 7005-G50Y,#53564c
S 7005-G80Y,#5c594d
S 7005-R20B,#625356
S 7005-R50B,#57535a
S 7005-R80B,#51555c
S 7005-Y20R,#5c534a
S 7005-Y50R,#64574f
S 7005-Y80R,#60514e
S 7010-B10G,#3f5158
S 7010-B30G,#405153
S 7010-B50G,#3d5251
S 7010-B70G,#3b5250
S 7010-B90G,#42544d
S 7010-G10Y,#475649
S 7010-G30Y,#495344
S 7010-G50Y,#545644
S 7010-G70Y,#56533e
S 7010-G90Y,#5d533f
S 7010-R10B,#5c3f42
S 7010-R30B,#594650
S 7010-R50B,#504956
S 7010-R70B,#474858
S 7010-R90B,#414d59
S 7010-Y10R,#645441
S 7010-Y30R,#64513f
S 7010-Y50R,#684f41
S 7010-Y70R,#5f453d
S 7010-Y90R,#624742
S 7020-B,#143649
S 7020-B10G,#173e4c
S 7020-B30G,#143f45
S 7020-B50G,#134242
S 7020-B70G,#0b433d
S 7020-B90G,#1b453b
S 7020-G,#174332
S 7020-G10Y,#274730
S 7020-G30Y,#344729
S 7020-G50Y,#424725
S 7020-G70Y,#494826
S 7020-G90Y,#554728
S 7020-R,#502929
S 7020-R10B,#4e262e
S 7020-R20B,#491d2e
S 7020-R30B,#461e33
S 7020-R40B,#401e37
S 7020-R50B,#3e2641
S 7020-R60B,#2f2546
S 7020-R70B,#282f4f
S 7020-R80B,#1d314e
S 7020-R90B,#14334a
S 7020-Y,#584625
S 7020-Y10R,#5c4424
S 7020-Y20R,#62482c
S 7020-Y30R,#5f3f24
S 7020-Y40R,#634028
S 7020-Y50R,#613b25
S 7020-Y60R,#5f3826
S 7020-Y70R,#5c3224
S 7020-Y80R,#592c23
S 7020-Y90R,#512521
S 7500-N,#51504f
S 7502-B,#4a4c4e
S 7502-G,#4b4e4d
S 7502-R,#544c4b
S 7502-Y,#535049
S 8000-N,#413f3e
S 8005-B20G,#30393a
S 8005-B80G,#2e3936
S 8005-G20Y,#363d36
S 8005-G50Y,#3a3c33
S 8005-G80Y,#403e34
S 8005-R20B,#403338
S 8005-R50B,#322c36
S 8005-R80B,#33373f
S 8005-Y20R,#473e34
S 8005-Y50R,#4a3d34
S 8005-Y80R,#453531
S 8010-B10G,#1e2f35
S 8010-B30G,#1e3437
S 8010-B50G,#223636
S 8010-B70G,#1d3531
S 8010-B90G,#1f352e
S 8010-G10Y,#263628
S 8010-G30Y,#2d3a2a
S 8010-G50Y,#353925
S 8010-G70Y,#3e3e2d
S 8010-G90Y,#433a27
S 8010-R10B,#3a2025
S 8010-R30B,#301e29
S 8010-R50B,#2d2232
S 8010-R70B,#252a3a
S 8010-R90B,#202e3b
S 8010-Y10R,#473925
S 8010-Y30R,#473525
S 8010-Y50R,#473225
S 8010-Y70R,#442a1e
S 8010-Y90R,#402824
S 8500-N,#302e2c
S 8502-B,#2d3134
S 8502-G,#272e2b
S 8502-R,#332a29
S 8502-Y,#35322c
S 8505-B20G,#1b2325
S 8505-B80G,#212c29
S 8505-G20Y,#252e27
S 8505-G80Y,#2e2c23
S 8505-R20B,#2d2026
S 8505-R80B,#1c2027
S 8505-Y20R,#342a20
S 8505-Y80R,#352622
S 9000-N,#1a191a
